Id X Y
4156 505823.090033934 307233.270102963
4156 505823.090033934 307234.159102969
4156 505826.391933929 307234.159102969
4156 505826.391933929 307237.460102964
4156 505823.090033934 307237.587102961
4156 505823.090033934 307238.72990296
4156 505826.772833932 307238.856902972
4156 505826.772833932 307238.476002961
4156 505836.805433933 307238.72990296
4156 505836.805433933 307239.237902969
4156 505839.854433935 307239.364902966
4156 505839.854433935 307243.301802956
4156 505836.678533934 307243.174902964
4156 505836.678533934 307243.555702958
4156 505829.312933933 307243.428802967
4156 505826.645833928 307243.301802956
4156 505823.598033935 307243.047902972
4156 505823.598033935 307242.666802969
4156 505823.090033934 307242.666802969
4156 505818.772233933 307242.666802969
4156 505818.772233933 307234.794102959
4156 505819.661233932 307234.794102959
4156 505819.661233932 307230.349302962
4156 505811.024433929 307230.349302962
4156 505811.023533929 307225.778502971
4156 505811.023533929 307225.270502962
4156 505818.898233928 307225.270502962
4156 505821.946233932 307225.270502962
4156 505821.946133934 307224.253502961
4156 505821.946133934 307216.253902961
4156 505823.597033929 307216.253902961
4156 505823.724033929 307214.983902972
4156 505814.580433935 307214.603002962
4156 505814.361433934 307222.376702964
4156 505814.326433931 307223.61850296
4156 505810.38843393 307223.491502967
4156 505810.403533932 307222.437702958
4156 505810.515533928 307214.603002962
4156 505812.420433931 307214.603002962
4156 505812.674533933 307210.540102959
4156 505823.724033929 307211.048102967
4156 505823.851033933 307209.270102967
4156 505823.851033933 307208.12710296
4156 505820.803133931 307208.12710296
4156 505820.803133931 307204.952202965
4156 505823.724033929 307204.952202965
4156 505823.724033929 307204.063402966
4156 505823.724033929 307202.286302961
4156 505833.121733934 307202.159402955
4156 505833.121733934 307204.063402966
4156 505836.04273393 307204.063402966
4156 505838.328533933 307203.937302966
4156 505838.455533929 307202.032302972
4156 505841.123433929 307201.77850296
4156 505844.933233928 307201.77850296
4156 505847.72713393 307201.77850296
4156 505851.410033934 307201.651502967
4156 505860.299633931 307201.77850296
4156 505860.299633931 307206.476302963
4156 505851.283033937 307206.476302963
4156 505851.283033937 307205.841302961
4156 505847.72713393 307205.841302961
4156 505847.72713393 307205.587302968
4156 505845.060233936 307205.587302968
4156 505844.933233928 307209.524202961
4156 505840.23443393 307209.651102968
4156 505840.23443393 307211.683102969
4156 505840.361433931 307214.221902959
4156 505842.647233929 307214.221902959
4156 505842.647233929 307217.396702964
4156 505840.361433931 307217.396702964
4156 505840.488533929 307222.348702963
4156 505839.599433932 307222.348702963
4156 505839.599433932 307223.237502962
4156 505850.775033932 307223.237502962
4156 505850.775033932 307224.507602956
4156 505851.029033929 307224.507602956
4156 505855.600833934 307224.507602956
4156 505855.600833934 307222.348702963
4156 505860.299633931 307222.348702963
4156 505860.299633931 307224.507602956
4156 505861.764633931 307224.513502959
4156 505861.646733932 307228.983302958
4156 505851.029033929 307229.079302959
4156 505851.029033929 307230.222402956
4156 505851.029033929 307232.635302968
4156 505850.648033928 307232.635302968
4156 505850.776133928 307240.127002966
4156 505850.395033929 307240.127002966
4156 505850.522033934 307249.777502965
4156 505846.077233929 307249.777502965
4156 505855.347833935 307244.824802965
4156 505855.474833928 307241.142902963
4156 505857.887733933 307241.269902959
4156 505857.887733933 307244.951702956
4156 505855.347833935 307244.824802965
4156 505853.823933929 307237.20610296
4156 505853.822833933 307234.032202963
4156 505858.14063393 307234.032202963
4156 505858.141833935 307237.20610296
4156 505853.823933929 307237.20610296
4156 505847.346133932 307213.713902965
4156 505847.346133932 307208.12710296
4156 505851.410033934 307208.000102963
4156 505851.53703393 307213.586902969
4156 505847.346133932 307213.713902965
4156 505847.473033931 307215.237902962
4156 505850.775033932 307215.110902965
4156 505860.299633931 307215.110902965
4156 505860.299633931 307219.936702959
4156 505850.775033932 307220.062702969
4156 505850.775033932 307219.936702959
4156 505847.473033931 307220.062702969
4156 505847.473033931 307219.682702955
4156 505844.933233928 307219.682702955
4156 505844.806233939 307213.713902965
4156 505847.346133932 307213.713902965
4156 505818.009233929 307202.413302969
4156 505818.009233929 307206.095302962
4156 505814.961433932 307206.222302958
4156 505814.961433932 307209.143102959
4156 505811.023533929 307209.143102959
4156 505811.023533929 307206.730302967
4156 505811.023533929 307202.794402957
4156 505811.023533929 307202.540302966
4156 505814.961433932 307202.540302966
4156 505818.009233929 307202.413302969
4156 505843.410233933 307245.078702968
4156 505843.283433933 307249.396502968
4156 505831.598733936 307249.142502964
4156 505829.185833931 307249.015602957
4156 505829.185833931 307247.491702966
4156 505829.312933933 307244.824802965
4156 505831.725733932 307244.824802965
4156 505843.410233933 307245.078702968
386 505852.86183393 307135.78990296
386 505852.86183393 307131.73830296
386 505852.31403393 307131.73830296
386 505843.26343393 307131.88210296
386 505843.26343393 307132.58010296
386 505843.39933393 307135.93400296
386 505843.39933393 307136.35300296
386 505852.86183393 307136.06990296
386 505852.86183393 307135.78990296
394 505857.66163393 307135.78800296
394 505857.66163393 307131.73610296
394 505852.86183393 307131.73830296
394 505852.86183393 307135.78990296
394 505857.66163393 307135.78800296
396 505862.46143393 307133.55110296
396 505861.22773393 307133.55110296
396 505860.12963393 307133.55210296
396 505860.26673393 307135.64700296
396 505862.46143393 307135.64700296
396 505862.46143393 307133.55110296
484 505864.37753393 307159.53810296
484 505841.33943393 307159.26810296
484 505841.20143393 307165.27590296
484 505841.20143393 307166.25370296
484 505864.23953393 307166.52370296
484 505864.37753393 307160.51590296
484 505864.37753393 307159.53810296
552 505853.13283393 307157.02810296
552 505852.99593393 307153.67430296
552 505852.99683393 307152.55730296
552 505843.67143393 307152.70030296
552 505843.67143393 307153.67830296
552 505843.80823393 307157.17110296
552 505843.80823393 307157.45120296
552 505853.13283393 307157.30710296
552 505853.13283393 307157.02810296
554 505840.65343393 307157.31210296
554 505840.65443393 307153.67930296
554 505838.45943393 307153.82030296
554 505838.59653393 307154.65830296
554 505838.59553393 307157.31320296
554 505839.28243393 307157.31320296
554 505840.65343393 307157.31210296
555 505843.80823393 307157.17110296
555 505843.67143393 307153.67830296
555 505840.65443393 307153.67930296
555 505840.65343393 307157.31210296
555 505843.80823393 307157.17110296
565 505852.99593393 307153.67430296
565 505853.13283393 307157.02810296
565 505856.42383393 307156.88710296
565 505856.28783393 307153.53330296
565 505852.99593393 307153.67430296
579 505838.59653393 307154.65830296
579 505838.45943393 307153.82030296
579 505838.45943393 307151.72440296
579 505838.45943393 307148.93050296
579 505834.48273393 307148.93150296
579 505834.07163393 307148.93150296
579 505834.07063393 307154.66030296
579 505838.59653393 307154.65830296
